TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Gestor_Artigos,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,42,0.3,1,84,1375,65495,1716544198938,0.8904761904761904,111110111111110001111111001111111110011111111111111111111111111111111111111111011111111111110111111111111111111111110111111111111111111111111111111111111111111111111111110001111000011111111100111111111011110011,0.7796610169491526,111111111111111111111011101011111111111011011110111111101111111011111110111111101111111011111110111111101111111011011110111111101111111011110011001110011110011000000111000110000,1.0,1111111111111111111111,0,0,20,1,0.7571428571428571,11111111111111101111111111111010001111111110111111111110111111111111111111111111111110111111111111111111111111110100011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110100111100100111101011110000111100000000000000000001111000000000000000000000001111100000000000001110000111,0.39568345323741005,0100000000000010010010001111101101111101001001001001001000000000000000000000011011011010110100110110100110110110110110110001001000110001001,1.0,111111111111111111111111111111111111111111,0.8809523809523809,101111001111111110111111111111111111110111,0.7796610169491526,111111111111111111111101101011111111111100111111101111111101111101111111101111101111111110111111101111111101111110011111101111101111111111000111100110011110011000000111000110000
