TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.Vintage,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,41,0.3,1,67,1160,59551,1716542772005,0.7112068965517241,1111111111111111111111111110011100000000100000000001110111111101111100001111000001111000001111111111111001001111111110000111011100011111111110111111111111110001111111111111111111111111111111111111111100011111000111111011111100000000,0.5615384615384615,1111111111111111111111111111111111110000000000100010001110101011100011111011100000000011100011001000100011011111101000000000001110,1.0,1111111111111111111,0,0,19,1,0.4703389830508475,11111111111111111111100000000000001111111111111100010101001001110011111010011111111111110110000000000000000000000011111110000000000111000000000000011111111100000000000111000000000000011111111111001111101111010000000000000000001111000001,0.35398230088495575,00110010011001001011101001001010110110010010000000000111000000000000000110110010010110110000001010010010010010001,1.0,111111111111111111111111111111111111111111,0.8809523809523809,111111101111111111111111000101111111111111,0.5538461538461539,1111111111111111111110111111111111110000000000010010001101011011000111110111010000000011100011000100100011011111101000000000001110
